"","Date","tmax","tmin","prcp"
"1",1871-01-01,NA,NA,0.06
"2",1871-01-02,NA,NA,0
"3",1871-01-03,NA,NA,0.03
"4",1871-01-04,NA,NA,0
"5",1871-01-05,NA,NA,0
"6",1871-01-06,NA,NA,0
"7",1871-01-07,NA,NA,0.02
"8",1871-01-08,NA,NA,0.17
"9",1871-01-09,NA,NA,0.06
"10",1871-01-10,NA,NA,0.01
"11",1871-01-11,NA,NA,0
"12",1871-01-12,NA,NA,0
"13",1871-01-13,NA,NA,0
"14",1871-01-14,NA,NA,0
"15",1871-01-15,NA,NA,0.62
"16",1871-01-16,NA,NA,0.02
"17",1871-01-17,NA,NA,0.01
"18",1871-01-18,NA,NA,0.01
"19",1871-01-19,NA,NA,0
"20",1871-01-20,NA,NA,0
"21",1871-01-21,NA,NA,0.41
"22",1871-01-22,NA,NA,0.06
"23",1871-01-23,NA,NA,0.05
"24",1871-01-24,NA,NA,0
"25",1871-01-25,NA,NA,0.02
"26",1871-01-26,NA,NA,0.1
"27",1871-01-27,NA,NA,0.04
"28",1871-01-28,NA,NA,0
"29",1871-01-29,NA,NA,0.12
"30",1871-01-30,NA,NA,0.05
"31",1871-01-31,NA,NA,0.07
"32",1871-02-01,NA,NA,0
"33",1871-02-02,NA,NA,0.1
"34",1871-02-03,NA,NA,0
"35",1871-02-04,NA,NA,0
"36",1871-02-05,NA,NA,0.13
"37",1871-02-06,NA,NA,0
"38",1871-02-07,NA,NA,0.01
"39",1871-02-08,NA,NA,0.03
"40",1871-02-09,NA,NA,0.36
"41",1871-02-10,NA,NA,0.06
"42",1871-02-11,NA,NA,0
"43",1871-02-12,NA,NA,1
"44",1871-02-13,NA,NA,0.05
"45",1871-02-14,NA,NA,0
"46",1871-02-15,NA,NA,0
"47",1871-02-16,NA,NA,0
"48",1871-02-17,NA,NA,0.4
"49",1871-02-18,NA,NA,0.72
"50",1871-02-19,NA,NA,0.09
"51",1871-02-20,NA,NA,0
"52",1871-02-21,NA,NA,0
"53",1871-02-22,NA,NA,0
"54",1871-02-23,NA,NA,0
"55",1871-02-24,NA,NA,0
"56",1871-02-25,NA,NA,0
"57",1871-02-26,NA,NA,0.11
"58",1871-02-27,NA,NA,0.17
"59",1871-02-28,NA,NA,0.02
"60",1871-03-01,NA,NA,0
"61",1871-03-02,NA,NA,0.16
"62",1871-03-03,NA,NA,0.46
"63",1871-03-04,NA,NA,0
"64",1871-03-05,NA,NA,0.02
"65",1871-03-06,NA,NA,0
"66",1871-03-07,NA,NA,0
"67",1871-03-08,NA,NA,0
"68",1871-03-09,NA,NA,0.16
"69",1871-03-10,NA,NA,0
"70",1871-03-11,NA,NA,0
"71",1871-03-12,NA,NA,0.21
"72",1871-03-13,NA,NA,0.05
"73",1871-03-14,NA,NA,0.03
"74",1871-03-15,NA,NA,1.35
"75",1871-03-16,NA,NA,0
"76",1871-03-17,NA,NA,0.11
"77",1871-03-18,NA,NA,0
"78",1871-03-19,NA,NA,0
"79",1871-03-20,NA,NA,0
"80",1871-03-21,NA,NA,0
"81",1871-03-22,NA,NA,0.18
"82",1871-03-23,NA,NA,0.03
"83",1871-03-24,NA,NA,0.22
"84",1871-03-25,NA,NA,0
"85",1871-03-26,NA,NA,0
"86",1871-03-27,NA,NA,0.72
"87",1871-03-28,NA,NA,0.12
"88",1871-03-29,NA,NA,0
"89",1871-03-30,NA,NA,0
"90",1871-03-31,NA,NA,0
"91",1871-04-01,NA,NA,0
"92",1871-04-02,NA,NA,0.09
"93",1871-04-03,NA,NA,0.07
"94",1871-04-04,NA,NA,0.63
"95",1871-04-05,NA,NA,0
"96",1871-04-06,NA,NA,0
"97",1871-04-07,NA,NA,0
"98",1871-04-08,NA,NA,0
"99",1871-04-09,NA,NA,0
"100",1871-04-10,NA,NA,0
"101",1871-04-11,NA,NA,0.28
"102",1871-04-12,NA,NA,0.17
"103",1871-04-13,NA,NA,0.22
"104",1871-04-14,NA,NA,0.32
"105",1871-04-15,NA,NA,0
"106",1871-04-16,NA,NA,0
"107",1871-04-17,NA,NA,0
"108",1871-04-18,NA,NA,0
"109",1871-04-19,NA,NA,0
"110",1871-04-20,NA,NA,0.52
"111",1871-04-21,NA,NA,0
"112",1871-04-22,NA,NA,0.03
"113",1871-04-23,NA,NA,0.04
"114",1871-04-24,NA,NA,0
"115",1871-04-25,NA,NA,0
"116",1871-04-26,NA,NA,0
"117",1871-04-27,NA,NA,0.34
"118",1871-04-28,NA,NA,0.57
"119",1871-04-29,NA,NA,0.16
"120",1871-04-30,NA,NA,0.15
"121",1871-05-01,NA,NA,0
"122",1871-05-02,NA,NA,0
"123",1871-05-03,NA,NA,0
"124",1871-05-04,NA,NA,0.2
"125",1871-05-05,NA,NA,0.84
"126",1871-05-06,NA,NA,0.02
"127",1871-05-07,NA,NA,0.06
"128",1871-05-08,NA,NA,0
"129",1871-05-09,NA,NA,0
"130",1871-05-10,NA,NA,0
"131",1871-05-11,NA,NA,0
"132",1871-05-12,NA,NA,0
"133",1871-05-13,NA,NA,0
"134",1871-05-14,NA,NA,0
"135",1871-05-15,NA,NA,0
"136",1871-05-16,NA,NA,0
"137",1871-05-17,NA,NA,0.06
"138",1871-05-18,NA,NA,0
"139",1871-05-19,NA,NA,0
"140",1871-05-20,NA,NA,0
"141",1871-05-21,NA,NA,0
"142",1871-05-22,NA,NA,0
"143",1871-05-23,NA,NA,0.02
"144",1871-05-24,NA,NA,0
"145",1871-05-25,NA,NA,0
"146",1871-05-26,NA,NA,0.42
"147",1871-05-27,NA,NA,0.06
"148",1871-05-28,NA,NA,0
"149",1871-05-29,NA,NA,0
"150",1871-05-30,NA,NA,0
"151",1871-05-31,NA,NA,0
"152",1871-06-01,NA,NA,0.08
"153",1871-06-02,NA,NA,0
"154",1871-06-03,NA,NA,0
"155",1871-06-04,NA,NA,0
"156",1871-06-05,NA,NA,0
"157",1871-06-06,NA,NA,0
"158",1871-06-07,NA,NA,0.1
"159",1871-06-08,NA,NA,0.04
"160",1871-06-09,NA,NA,0
"161",1871-06-10,NA,NA,0
"162",1871-06-11,NA,NA,1.2
"163",1871-06-12,NA,NA,0.03
"164",1871-06-13,NA,NA,0.06
"165",1871-06-14,NA,NA,0.05
"166",1871-06-15,NA,NA,0.4
"167",1871-06-16,NA,NA,0.4
"168",1871-06-17,NA,NA,0
"169",1871-06-18,NA,NA,0.65
"170",1871-06-19,NA,NA,0.11
"171",1871-06-20,NA,NA,0
"172",1871-06-21,NA,NA,0.11
"173",1871-06-22,NA,NA,0
"174",1871-06-23,NA,NA,0
"175",1871-06-24,NA,NA,0.93
"176",1871-06-25,NA,NA,0.36
"177",1871-06-26,NA,NA,0
"178",1871-06-27,NA,NA,0
"179",1871-06-28,NA,NA,0
"180",1871-06-29,NA,NA,0.02
"181",1871-06-30,NA,NA,0.06
"182",1871-07-01,NA,NA,0
"183",1871-07-02,NA,NA,0
"184",1871-07-03,NA,NA,0
"185",1871-07-04,NA,NA,0.02
"186",1871-07-05,NA,NA,1.94
"187",1871-07-06,NA,NA,0
"188",1871-07-07,NA,NA,0.07
"189",1871-07-08,NA,NA,0
"190",1871-07-09,NA,NA,0.05
"191",1871-07-10,NA,NA,0.08
"192",1871-07-11,NA,NA,0.53
"193",1871-07-12,NA,NA,0.12
"194",1871-07-13,NA,NA,0
"195",1871-07-14,NA,NA,0.11
"196",1871-07-15,NA,NA,0
"197",1871-07-16,NA,NA,0
"198",1871-07-17,NA,NA,0
"199",1871-07-18,NA,NA,0
"200",1871-07-19,NA,NA,0.14
"201",1871-07-20,NA,NA,0.39
"202",1871-07-21,NA,NA,0.02
"203",1871-07-22,NA,NA,0.05
"204",1871-07-23,NA,NA,0
"205",1871-07-24,NA,NA,0
"206",1871-07-25,NA,NA,0
"207",1871-07-26,NA,NA,0.04
"208",1871-07-27,NA,NA,0.03
"209",1871-07-28,NA,NA,0.02
"210",1871-07-29,NA,NA,0
"211",1871-07-30,NA,NA,0
"212",1871-07-31,NA,NA,0
"213",1871-08-01,NA,NA,0
"214",1871-08-02,NA,NA,0
"215",1871-08-03,NA,NA,0
"216",1871-08-04,NA,NA,0.07
"217",1871-08-05,NA,NA,0
"218",1871-08-06,NA,NA,0
"219",1871-08-07,NA,NA,0
"220",1871-08-08,NA,NA,0.26
"221",1871-08-09,NA,NA,0.43
"222",1871-08-10,NA,NA,0
"223",1871-08-11,NA,NA,0
"224",1871-08-12,NA,NA,0.06
"225",1871-08-13,NA,NA,0
"226",1871-08-14,NA,NA,0
"227",1871-08-15,NA,NA,0
"228",1871-08-16,NA,NA,0.2
"229",1871-08-17,NA,NA,0.01
"230",1871-08-18,NA,NA,0
"231",1871-08-19,NA,NA,0.01
"232",1871-08-20,NA,NA,0
"233",1871-08-21,NA,NA,0.04
"234",1871-08-22,NA,NA,0
"235",1871-08-23,NA,NA,0
"236",1871-08-24,NA,NA,0
"237",1871-08-25,NA,NA,0
"238",1871-08-26,NA,NA,0
"239",1871-08-27,NA,NA,3.01
"240",1871-08-28,NA,NA,1.2
"241",1871-08-29,NA,NA,0.01
"242",1871-08-30,NA,NA,0.51
"243",1871-08-31,NA,NA,0.04
"244",1871-09-01,NA,NA,0
"245",1871-09-02,NA,NA,0
"246",1871-09-03,NA,NA,0
"247",1871-09-04,NA,NA,0
"248",1871-09-05,NA,NA,0
"249",1871-09-06,NA,NA,0
"250",1871-09-07,NA,NA,0.01
"251",1871-09-08,NA,NA,0
"252",1871-09-09,NA,NA,0
"253",1871-09-10,NA,NA,0
"254",1871-09-11,NA,NA,0
"255",1871-09-12,NA,NA,0
"256",1871-09-13,NA,NA,0
"257",1871-09-14,NA,NA,0
"258",1871-09-15,NA,NA,0
"259",1871-09-16,NA,NA,0.36
"260",1871-09-17,NA,NA,0.11
"261",1871-09-18,NA,NA,0
"262",1871-09-19,NA,NA,0
"263",1871-09-20,NA,NA,0
"264",1871-09-21,NA,NA,0
"265",1871-09-22,NA,NA,0
"266",1871-09-23,NA,NA,0
"267",1871-09-24,NA,NA,0
"268",1871-09-25,NA,NA,0
"269",1871-09-26,NA,NA,0
"270",1871-09-27,NA,NA,0
"271",1871-09-28,NA,NA,0
"272",1871-09-29,NA,NA,0.03
"273",1871-09-30,NA,NA,0
"274",1871-10-01,NA,NA,0
"275",1871-10-02,NA,NA,0
"276",1871-10-03,NA,NA,0.16
"277",1871-10-04,NA,NA,0.13
"278",1871-10-05,NA,NA,0
"279",1871-10-06,NA,NA,0
"280",1871-10-07,NA,NA,0
"281",1871-10-08,NA,NA,0
"282",1871-10-09,NA,NA,0
"283",1871-10-10,NA,NA,0
"284",1871-10-11,NA,NA,0.16
"285",1871-10-12,NA,NA,1.13
"286",1871-10-13,NA,NA,0
"287",1871-10-14,NA,NA,0
"288",1871-10-15,NA,NA,0.03
"289",1871-10-16,NA,NA,0
"290",1871-10-17,NA,NA,0
"291",1871-10-18,NA,NA,0.04
"292",1871-10-19,NA,NA,0
"293",1871-10-20,NA,NA,0
"294",1871-10-21,NA,NA,0
"295",1871-10-22,NA,NA,0
"296",1871-10-23,NA,NA,0
"297",1871-10-24,NA,NA,0
"298",1871-10-25,NA,NA,0
"299",1871-10-26,NA,NA,0.13
"300",1871-10-27,NA,NA,0.57
"301",1871-10-28,NA,NA,0.11
"302",1871-10-29,NA,NA,0.06
"303",1871-10-30,NA,NA,0
"304",1871-10-31,NA,NA,0
"305",1871-11-01,NA,NA,0.03
"306",1871-11-02,NA,NA,0.01
"307",1871-11-03,NA,NA,0
"308",1871-11-04,NA,NA,0
"309",1871-11-05,NA,NA,0
"310",1871-11-06,NA,NA,0
"311",1871-11-07,NA,NA,0
"312",1871-11-08,NA,NA,0
"313",1871-11-09,NA,NA,0
"314",1871-11-10,NA,NA,0.23
"315",1871-11-11,NA,NA,0.17
"316",1871-11-12,NA,NA,0
"317",1871-11-13,NA,NA,0
"318",1871-11-14,NA,NA,0.01
"319",1871-11-15,NA,NA,1.02
"320",1871-11-16,NA,NA,0.5
"321",1871-11-17,NA,NA,0.53
"322",1871-11-18,NA,NA,0.03
"323",1871-11-19,NA,NA,0
"324",1871-11-20,NA,NA,0
"325",1871-11-21,NA,NA,0.03
"326",1871-11-22,NA,NA,0.11
"327",1871-11-23,NA,NA,0.09
"328",1871-11-24,NA,NA,0
"329",1871-11-25,NA,NA,0.03
"330",1871-11-26,NA,NA,0
"331",1871-11-27,NA,NA,0.04
"332",1871-11-28,NA,NA,0.01
"333",1871-11-29,NA,NA,0.2
"334",1871-11-30,NA,NA,0.06
"335",1871-12-01,NA,NA,0.01
"336",1871-12-02,NA,NA,0.03
"337",1871-12-03,NA,NA,0
"338",1871-12-04,NA,NA,0
"339",1871-12-05,NA,NA,0.27
"340",1871-12-06,NA,NA,0.12
"341",1871-12-07,NA,NA,0.11
"342",1871-12-08,NA,NA,0.12
"343",1871-12-09,NA,NA,0.04
"344",1871-12-10,NA,NA,0
"345",1871-12-11,NA,NA,0
"346",1871-12-12,NA,NA,0.08
"347",1871-12-13,NA,NA,0.09
"348",1871-12-14,NA,NA,0.05
"349",1871-12-15,NA,NA,0.03
"350",1871-12-16,NA,NA,0
"351",1871-12-17,NA,NA,0
"352",1871-12-18,NA,NA,0.01
"353",1871-12-19,NA,NA,0.04
"354",1871-12-20,NA,NA,0.02
"355",1871-12-21,NA,NA,0.04
"356",1871-12-22,NA,NA,0
"357",1871-12-23,NA,NA,0.1
"358",1871-12-24,NA,NA,0.06
"359",1871-12-25,NA,NA,0
"360",1871-12-26,NA,NA,0.06
"361",1871-12-27,NA,NA,0.24
"362",1871-12-28,NA,NA,0
"363",1871-12-29,NA,NA,0
"364",1871-12-30,NA,NA,0
"365",1871-12-31,NA,NA,0.34
"366",1872-01-01,39,26,0.72
"367",1872-01-02,34,19,0
"368",1872-01-03,39,33,0
"369",1872-01-04,36,33,0.65
"370",1872-01-05,35,30,0
"371",1872-01-06,34,9,0.03
"372",1872-01-07,12,4,0
"373",1872-01-08,23,9,0
"374",1872-01-09,34,17,0
"375",1872-01-10,35,29,0
"376",1872-01-11,48,31,0
"377",1872-01-12,42,34,0.04
"378",1872-01-13,42,17,0
"379",1872-01-14,13,7,0.02
"380",1872-01-15,20,8,0.02
"381",1872-01-16,29,17,0.09
"382",1872-01-17,23,14,0.04
"383",1872-01-18,30,19,0
"384",1872-01-19,38,28,0.22
"385",1872-01-20,40,29,0.18
"386",1872-01-21,33,27,0.03
"387",1872-01-22,35,25,0.01
"388",1872-01-23,32,10,0.1
"389",1872-01-24,19,10,0.05
"390",1872-01-25,16,13,0.11
"391",1872-01-26,20,11,0.03
"392",1872-01-27,25,17,0.02
"393",1872-01-28,24,7,0.02
"394",1872-01-29,11,-3,0.02
"395",1872-01-30,11,3,0
"396",1872-01-31,13,8,0
"397",1872-02-01,19,5,0.02
"398",1872-02-02,24,0,0
"399",1872-02-03,23,10,0.22
"400",1872-02-04,29,17,0.02
"401",1872-02-05,34,25,0
"402",1872-02-06,31,20,0.38
"403",1872-02-07,20,12,0.01
"404",1872-02-08,35,10,0
"405",1872-02-09,31,11,0
"406",1872-02-10,34,12,0
"407",1872-02-11,49,25,0
"408",1872-02-12,42,33,0.02
"409",1872-02-13,46,21,0.14
"410",1872-02-14,22,7,0.03
"411",1872-02-15,19,10,0.19
"412",1872-02-16,29,12,0.02
"413",1872-02-17,29,14,0.04
"414",1872-02-18,31,8,0
"415",1872-02-19,34,16,0
"416",1872-02-20,45,20,0
"417",1872-02-21,34,14,0.05
"418",1872-02-22,18,6,0.04
"419",1872-02-23,43,9,0
"420",1872-02-24,60,40,0
"421",1872-02-25,45,13,0.06
"422",1872-02-26,19,13,0.04
"423",1872-02-27,23,12,0
"424",1872-02-28,25,16,0
"425",1872-02-29,20,9,0
"426",1872-03-01,18,12,0
"427",1872-03-02,19,11,0
"428",1872-03-03,32,15,0
"429",1872-03-04,26,-1,0.26
"430",1872-03-05,4,-7,0.06
"431",1872-03-06,17,-2,0.08
"432",1872-03-07,24,13,0.04
"433",1872-03-08,24,11,0
"434",1872-03-09,38,15,0.15
"435",1872-03-10,36,23,0
"436",1872-03-11,32,22,0
"437",1872-03-12,23,13,0
"438",1872-03-13,39,16,0
"439",1872-03-14,37,24,0
"440",1872-03-15,24,11,0.13
"441",1872-03-16,30,6,0
"442",1872-03-17,30,19,0.01
"443",1872-03-18,31,10,0.33
"444",1872-03-19,35,8,0.21
"445",1872-03-20,12,-1,0.02
"446",1872-03-21,16,8,0.09
"447",1872-03-22,28,7,0
"448",1872-03-23,32,21,0.05
"449",1872-03-24,24,17,0
"450",1872-03-25,42,16,0.05
"451",1872-03-26,40,29,0.18
"452",1872-03-27,48,16,0
"453",1872-03-28,34,27,0
"454",1872-03-29,36,27,0.15
"455",1872-03-30,34,26,0
"456",1872-03-31,48,30,0.67
"457",1872-04-01,35,23,0.07
"458",1872-04-02,43,27,0.24
"459",1872-04-03,37,27,0
"460",1872-04-04,37,27,0
"461",1872-04-05,46,28,0
"462",1872-04-06,58,37,0
"463",1872-04-07,58,43,0.29
"464",1872-04-08,65,47,0
"465",1872-04-09,69,54,0.5
"466",1872-04-10,57,33,0.15
"467",1872-04-11,48,33,0
"468",1872-04-12,62,38,0.33
"469",1872-04-13,54,36,0.03
"470",1872-04-14,37,29,0
"471",1872-04-15,32,26,0.08
"472",1872-04-16,42,27,0
"473",1872-04-17,44,29,0
"474",1872-04-18,57,32,0.02
"475",1872-04-19,61,39,0.03
"476",1872-04-20,61,41,0.03
"477",1872-04-21,73,46,0.05
"478",1872-04-22,47,27,0.22
"479",1872-04-23,44,26,0.07
"480",1872-04-24,52,38,0.03
"481",1872-04-25,74,46,0
"482",1872-04-26,73,46,0
"483",1872-04-27,56,41,0
"484",1872-04-28,52,37,0
"485",1872-04-29,59,34,0
"486",1872-04-30,82,45,0.01
"487",1872-05-01,72,53,0.36
"488",1872-05-02,56,38,0.03
"489",1872-05-03,50,35,0.1
"490",1872-05-04,50,34,0.06
"491",1872-05-05,56,33,0
"492",1872-05-06,72,45,0
"493",1872-05-07,81,50,0
"494",1872-05-08,63,52,0.01
"495",1872-05-09,81,56,0.01
"496",1872-05-10,58,48,0
"497",1872-05-11,83,48,0
"498",1872-05-12,65,42,0
"499",1872-05-13,59,38,0
"500",1872-05-14,61,39,0
"501",1872-05-15,65,47,0
"502",1872-05-16,64,46,0
"503",1872-05-17,66,38,0
"504",1872-05-18,76,47,0.07
"505",1872-05-19,63,55,0.39
"506",1872-05-20,63,49,0.08
"507",1872-05-21,63,47,0
"508",1872-05-22,70,50,0.08
"509",1872-05-23,65,51,0.19
"510",1872-05-24,75,48,0.13
"511",1872-05-25,68,50,0
"512",1872-05-26,73,43,0
"513",1872-05-27,69,54,0.44
"514",1872-05-28,56,46,0
"515",1872-05-29,66,42,0
"516",1872-05-30,53,44,0.22
"517",1872-05-31,70,47,0.01
"518",1872-06-01,71,45,0
"519",1872-06-02,65,44,0
"520",1872-06-03,72,44,0
"521",1872-06-04,64,48,2.28
"522",1872-06-05,71,49,0.34
"523",1872-06-06,80,53,0
"524",1872-06-07,63,59,0.37
"525",1872-06-08,71,59,0.36
"526",1872-06-09,78,58,0
"527",1872-06-10,72,60,0.15
"528",1872-06-11,80,57,0
"529",1872-06-12,78,59,0.17
"530",1872-06-13,70,52,0.78
"531",1872-06-14,69,53,0.14
"532",1872-06-15,69,51,0
"533",1872-06-16,72,53,0
"534",1872-06-17,75,50,0
"535",1872-06-18,81,54,0
"536",1872-06-19,85,59,0
"537",1872-06-20,92,67,0
"538",1872-06-21,90,62,0
"539",1872-06-22,76,55,0
"540",1872-06-23,75,55,0
"541",1872-06-24,67,58,0.44
"542",1872-06-25,67,57,0.04
"543",1872-06-26,73,59,0
"544",1872-06-27,84,65,0.22
"545",1872-06-28,85,66,0
"546",1872-06-29,87,69,0.06
"547",1872-06-30,89,69,0
"548",1872-07-01,91,70,0
"549",1872-07-02,91,74,0
"550",1872-07-03,94,72,0
"551",1872-07-04,81,69,0.1
"552",1872-07-05,76,60,0
"553",1872-07-06,82,58,0
"554",1872-07-07,81,59,0
"555",1872-07-08,82,64,0.32
"556",1872-07-09,81,65,0.79
"557",1872-07-10,86,69,0.41
"558",1872-07-11,83,67,0
"559",1872-07-12,84,68,0.02
"560",1872-07-13,74,64,0
"561",1872-07-14,82,62,0
"562",1872-07-15,91,66,0
"563",1872-07-16,88,71,0
"564",1872-07-17,87,71,0
"565",1872-07-18,79,66,0
"566",1872-07-19,77,59,0
"567",1872-07-20,82,54,0
"568",1872-07-21,74,64,0.54
"569",1872-07-22,75,60,0
"570",1872-07-23,71,56,0
"571",1872-07-24,76,58,0
"572",1872-07-25,79,56,0
"573",1872-07-26,82,60,0.08
"574",1872-07-27,78,57,0
"575",1872-07-28,82,61,0
"576",1872-07-29,75,62,0.28
"577",1872-07-30,72,61,0
"578",1872-07-31,71,56,0.02
"579",1872-08-01,76,57,0
"580",1872-08-02,79,60,0
"581",1872-08-03,69,54,0
"582",1872-08-04,77,51,0
"583",1872-08-05,84,56,0
"584",1872-08-06,82,63,0
"585",1872-08-07,89,64,0
"586",1872-08-08,93,68,0
"587",1872-08-09,93,70,0
"588",1872-08-10,88,73,0.03
"589",1872-08-11,82,69,0.59
"590",1872-08-12,78,67,0.06
"591",1872-08-13,77,67,0.49
"592",1872-08-14,80,69,0
"593",1872-08-15,77,66,0
"594",1872-08-16,77,66,0
"595",1872-08-17,82,65,0
"596",1872-08-18,83,66,0
"597",1872-08-19,79,69,0
"598",1872-08-20,87,68,0
"599",1872-08-21,88,69,0.24
"600",1872-08-22,89,70,0.16
"601",1872-08-23,84,64,0
"602",1872-08-24,83,58,0
"603",1872-08-25,83,66,0
"604",1872-08-26,83,66,0
"605",1872-08-27,77,63,0
"606",1872-08-28,78,56,0
"607",1872-08-29,76,58,0.02
"608",1872-08-30,61,47,0.24
"609",1872-08-31,65,53,0.06
"610",1872-09-01,78,52,0
"611",1872-09-02,72,52,0
"612",1872-09-03,60,48,0
"613",1872-09-04,66,44,0.05
"614",1872-09-05,74,53,0.05
"615",1872-09-06,82,64,0
"616",1872-09-07,92,72,0.17
"617",1872-09-08,92,71,0.04
"618",1872-09-09,73,62,0.03
"619",1872-09-10,82,61,0.17
"620",1872-09-11,82,64,0
"621",1872-09-12,80,65,0.55
"622",1872-09-13,68,55,0.12
"623",1872-09-14,64,52,0
"624",1872-09-15,61,41,0
"625",1872-09-16,64,39,0
"626",1872-09-17,63,47,0.02
"627",1872-09-18,68,48,0.1
"628",1872-09-19,62,52,0.06
"629",1872-09-20,60,49,0.03
"630",1872-09-21,79,46,0
"631",1872-09-22,75,63,0
"632",1872-09-23,83,60,0.1
"633",1872-09-24,86,64,0
"634",1872-09-25,75,54,0.07
"635",1872-09-26,67,50,0
"636",1872-09-27,58,47,0
"637",1872-09-28,62,47,0
"638",1872-09-29,72,45,0.09
"639",1872-09-30,56,49,0.06
"640",1872-10-01,56,42,0
"641",1872-10-02,60,40,0
"642",1872-10-03,62,45,0
"643",1872-10-04,59,38,0
"644",1872-10-05,81,45,0
"645",1872-10-06,80,58,0.79
"646",1872-10-07,60,48,1.35
"647",1872-10-08,57,42,0.26
"648",1872-10-09,72,38,0
"649",1872-10-10,59,40,0.12
"650",1872-10-11,45,33,0.11
"651",1872-10-12,53,33,0
"652",1872-10-13,53,43,0.68
"653",1872-10-14,47,40,0.74
"654",1872-10-15,44,35,0.08
"655",1872-10-16,50,34,0
"656",1872-10-17,55,32,0.01
"657",1872-10-18,53,43,0.06
"658",1872-10-19,48,37,0.3
"659",1872-10-20,52,27,0
"660",1872-10-21,75,43,0
"661",1872-10-22,72,48,0.41
"662",1872-10-23,52,38,0.28
"663",1872-10-24,50,32,0
"664",1872-10-25,53,44,0.46
"665",1872-10-26,54,45,1.74
"666",1872-10-27,51,46,0.75
"667",1872-10-28,47,40,0
"668",1872-10-29,50,30,0
"669",1872-10-30,56,35,0
"670",1872-10-31,51,35,0
"671",1872-11-01,52,32,0
"672",1872-11-02,50,36,0
"673",1872-11-03,45,39,0.33
"674",1872-11-04,52,38,0
"675",1872-11-05,49,34,0.02
"676",1872-11-06,51,42,0.01
"677",1872-11-07,46,34,0.05
"678",1872-11-08,45,37,0.34
"679",1872-11-09,44,36,0
"680",1872-11-10,49,34,0
"681",1872-11-11,55,43,0
"682",1872-11-12,51,35,0.42
"683",1872-11-13,45,31,0
"684",1872-11-14,43,28,0.05
"685",1872-11-15,33,23,0.03
"686",1872-11-16,30,23,0
"687",1872-11-17,34,21,0
"688",1872-11-18,33,25,0
"689",1872-11-19,33,24,0.04
"690",1872-11-20,30,19,0.03
"691",1872-11-21,33,20,0
"692",1872-11-22,36,30,0.05
"693",1872-11-23,38,31,0
"694",1872-11-24,47,35,0
"695",1872-11-25,58,33,0
"696",1872-11-26,36,31,0.03
"697",1872-11-27,35,20,0
"698",1872-11-28,24,18,0
"699",1872-11-29,20,12,0.11
"700",1872-11-30,24,10,0.56
"701",1872-12-01,26,16,0.66
"702",1872-12-02,42,20,0.08
"703",1872-12-03,41,29,0.04
"704",1872-12-04,35,25,0
"705",1872-12-05,34,24,0
"706",1872-12-06,34,26,0.06
"707",1872-12-07,32,24,0
"708",1872-12-08,39,16,0.07
"709",1872-12-09,36,10,0.14
"710",1872-12-10,20,9,0.18
"711",1872-12-11,24,16,0
"712",1872-12-12,23,12,0
"713",1872-12-13,26,15,0.01
"714",1872-12-14,35,26,0
"715",1872-12-15,38,16,0
"716",1872-12-16,31,20,0.04
"717",1872-12-17,31,19,0
"718",1872-12-18,25,16,0.26
"719",1872-12-19,26,16,0.06
"720",1872-12-20,38,19,0.44
"721",1872-12-21,23,10,0.04
"722",1872-12-22,11,-9,0.01
"723",1872-12-23,15,0,0.26
"724",1872-12-24,5,-3,0.06
"725",1872-12-25,4,-3,0.07
"726",1872-12-26,8,0,0.7
"727",1872-12-27,17,3,0.47
"728",1872-12-28,19,10,0.12
"729",1872-12-29,19,15,0.02
"730",1872-12-30,20,13,0.1
"731",1872-12-31,28,17,0.16
"732",1873-01-01,27,15,0
"733",1873-01-02,39,11,0.17
"734",1873-01-03,45,35,0.02
"735",1873-01-04,35,19,0.01
"736",1873-01-05,30,18,0.49
"737",1873-01-06,26,17,0.16
"738",1873-01-07,24,16,0
"739",1873-01-08,36,17,0
"740",1873-01-09,17,6,0
"741",1873-01-10,6,-1,0
"742",1873-01-11,9,-1,0
"743",1873-01-12,21,6,0
"744",1873-01-13,44,21,0.07
"745",1873-01-14,43,20,0.03
"746",1873-01-15,39,16,0.26
"747",1873-01-16,55,39,0.09
"748",1873-01-17,49,12,0.08
"749",1873-01-18,12,8,0.4
"750",1873-01-19,12,7,0
"751",1873-01-20,26,8,0.04
"752",1873-01-21,35,26,0.3
"753",1873-01-22,35,23,0.07
"754",1873-01-23,25,10,0.31
"755",1873-01-24,18,12,0.5
"756",1873-01-25,14,6,0.11
"757",1873-01-26,22,7,0
"758",1873-01-27,27,21,0.08
"759",1873-01-28,21,-2,0.07
"760",1873-01-29,1,-9,0.07
"761",1873-01-30,23,-12,0
"762",1873-01-31,23,19,0
"763",1873-02-01,19,7,0.26
"764",1873-02-02,11,-5,0
"765",1873-02-03,32,10,0
"766",1873-02-04,46,29,0.07
"767",1873-02-05,30,23,0
"768",1873-02-06,45,28,0
"769",1873-02-07,48,27,0
"770",1873-02-08,48,21,0
"771",1873-02-09,21,5,0.07
"772",1873-02-10,19,6,0
"773",1873-02-11,40,19,0.12
"774",1873-02-12,26,13,0.05
"775",1873-02-13,13,6,0.02
"776",1873-02-14,25,7,0.04
"777",1873-02-15,29,18,0
"778",1873-02-16,32,26,0.01
"779",1873-02-17,35,25,0.01
"780",1873-02-18,48,23,0
